9	50	240.0	48	1	0	0	0	-0.4702	-0.8825
9	50	235.0	53	1	0	0	0	-0.4540	-0.8910
9	50	230.0	52	1	0	0	0	-0.4376	-0.8992
9	50	225.0	54	1	0	0	0	-0.4210	-0.9070
9	50	220.0	54	1	0	0	0	-0.4043	-0.9146
8	50	114.0	52	1	0	0	0	-0.3875	-0.9219
8	50	110.0	54	1	0	0	0	-0.3706	-0.9288
8	50	105.0	53	1	0	0	0	-0.2538	-0.9673
8	50	150.0	57	1	0	0	0	-0.2360	-0.9718
8	50	140.0	54	1	0	0	0	-0.2181	-0.9759
8	50	130.0	57	1	0	0	0	-0.2002	-0.9798
8	50	120.0	55	1	0	0	0	-0.1822	-0.9833
8	50	110.0	58	1	0	0	0	-0.1642	-0.9864
8	50	100.0	54	1	0	0	0	-0.1461	-0.9893
8	50	90.0	52	1	0	0	0	-0.1279	-0.9918
8	50	70.0	54	1	0	0	0	-0.1097	-0.9940
8	50	50.0	58	1	0	0	0	0.0131	-0.9999
8	50	45.0	55	1	0	0	0	0.0314	-0.9995
8	50	40.0	56	1	0	0	0	0.0497	-0.9988
8	50	30.0	54	1	0	0	0	0.0680	-0.9977
8	50	20.0	55	1	0	0	0	0.0863	-0.9963
7	50	10.0	52	1	0	0	0	0.1045	-0.9945
7	50	5.0	57	1	0	0	0	0.1227	-0.9924
7	50	4.0	57	1	0	0	0	0.1409	-0.9900
7	50	3.0	55	1	0	0	0	0.2613	-0.9652
7	50	2.0	57	1	0	0	0	0.2790	-0.9603
7	50	1.5	53	1	0	0	0	0.2965	-0.9550
7	50	1.2	49	1	0	0	0	0.3140	-0.9494
7	50	1.0	50	1	0	0	0	0.3313	-0.9435
7	50	1.0	52	1	0	0	0	0.3486	-0.9373
6	50	1.0	49	1	0	0	0	0.3657	-0.9307
6	50	1.0	49	1	0	0	0	0.3827	-0.9239
6	50	1.0	52	1	0	0	0	0.3995	-0.9167
6	50	1.0	51	1	0	0	0	0.5090	-0.8607
6	50	1.0	50	1	0	0	0	0.5247	-0.8513
6	50	1.0	52	1	0	0	0	0.5402	-0.8415
6	50	1.0	48	1	0	0	0	0.5556	-0.8315
6	50	0.5	44	1	0	0	0	0.5707	-0.8211
6	50	0.5	47	1	0	0	0	0.5857	-0.8106
6	50	0.5	48	1	0	0	0	0.6004	-0.7997
6	50	0.5	47	1	0	0	0	0.6150	-0.7885
6	50	0.5	40	1	0	0	0	0.7071	-0.7071
6	50	0.5	38	1	0	0	0	0.7199	-0.6940
6	50	0.5	39	1	0	0	0	0.7325	-0.6807
6	50	0.5	41	1	0	0	0	0.7449	-0.6672
6	50	0.5	38	1	0	0	0	0.7570	-0.6534
6	50	0.5	38	1	0	0	0	0.7688	-0.6394
6	50	0.5	37	1	0	0	0	0.7804	-0.6252
6	50	0.5	43	1	0	0	0	0.7918	-0.6108
6	50	0.5	38	1	0	0	0	0.8028	-0.5962
6	50	0.5	38	1	0	0	0	0.8699	-0.4932
6	50	0.5	43	1	0	0	0	0.8788	-0.4772
6	50	0.5	40	1	0	0	0	0.8874	-0.4610
6	50	0.5	39	1	0	0	0	0.8957	-0.4446
6	50	0.5	38	1	0	0	0	0.9037	-0.4281
6	50	0.5	37	1	0	0	0	0.9114	-0.4115
6	50	0.5	35	1	0	0	0	0.9188	-0.3947
6	50	0.5	36	1	0	0	0	0.9259	-0.3778
6	50	0.5	38	1	0	0	0	0.9326	-0.3608
6	50	0.5	33	1	0	0	0	0.9699	-0.2436
6	50	0.5	35	1	0	0	0	0.9742	-0.2258
6	50	0.5	32	1	0	0	0	0.9781	-0.2079
6	50	0.5	33	1	0	0	0	0.9818	-0.1900
6	50	0.5	29	1	0	0	0	0.9851	-0.1719
6	50	0.5	33	1	0	0	0	0.9881	-0.1538
6	50	0.5	28	1	0	0	0	0.9907	-0.1357
6	50	0.5	23	1	0	0	0	0.9931	-0.1175
6	50	0.5	23	0	1	0	0	1.0000	0.0052
6	50	0.5	27	0	1	0	0	0.9997	0.0236
6	50	0.5	24	0	1	0	0	0.9991	0.0419
6	50	0.5	17	0	1	0	0	0.9982	0.0602
6	50	0.5	21	0	1	0	0	0.9969	0.0785
6	50	0.5	19	0	1	0	0	0.9953	0.0967
6	50	0.5	22	0	1	0	0	0.9934	0.1149
6	50	0.5	17	0	1	0	0	0.9911	0.1331
6	50	0.5	21	0	1	0	0	0.9885	0.1513
6	50	0.5	23	0	1	0	0	0.9625	0.2714
6	50	0.5	19	0	1	0	0	0.9573	0.2890
6	50	0.5	20	0	1	0	0	0.9519	0.3065
6	50	0.5	20	0	1	0	0	0.9461	0.3239
6	50	0.5	19	0	1	0	0	0.9400	0.3412
6	50	0.5	19	0	1	0	0	0.9336	0.3584
6	50	0.5	17	0	1	0	0	0.9269	0.3754
6	50	0.5	13	0	1	0	0	0.9198	0.3923
6	50	0.5	16	0	1	0	0	0.8647	0.5023
6	50	0.5	17	0	1	0	0	0.8554	0.5180
6	50	0.5	15	0	1	0	0	0.8457	0.5336
6	50	0.5	13	0	1	0	0	0.8358	0.5490
6	50	0.5	13	0	1	0	0	0.8256	0.5642
6	50	0.5	14	0	1	0	0	0.8151	0.5793
6	50	0.5	14	0	1	0	0	0.8044	0.5941
6	50	0.5	18	0	1	0	0	0.7934	0.6088
5	51	0.5	15	0	1	0	0	0.7821	0.6232
5	51	0.5	18	0	1	0	0	0.6997	0.7145
5	51	0.5	14	0	1	0	0	0.6865	0.7272
5	51	0.5	14	0	1	0	0	0.6730	0.7396
5	52	0.5	17	0	1	0	0	0.6593	0.7518
5	52	0.5	15	0	1	0	0	0.6455	0.7638
5	52	0.5	12	0	1	0	0	0.6314	0.7755
5	52	0.5	13	0	1	0	0	0.6170	0.7869
5	52	0.5	18	0	1	0	0	0.6025	0.7981
5	53	0.5	12	0	1	0	0	0.5000	0.8660
5	53	0.5	23	0	1	0	0	0.4840	0.8750
5	53	0.5	18	0	1	0	0	0.4679	0.8838
5	53	0.5	19	0	1	0	0	0.4517	0.8922
5	54	0.5	17	0	1	0	0	0.4352	0.9003
5	54	0.8	17	0	1	0	0	0.4187	0.9081
5	54	1.0	24	0	1	0	0	0.4019	0.9157
5	54	1.5	28	0	1	0	0	0.3851	0.9229
5	55	2.0	26	0	1	0	0	0.3681	0.9298
5	55	3.0	25	0	1	0	0	0.2512	0.9679
5	55	5.0	23	0	1	0	0	0.2334	0.9724
5	55	8.0	22	0	1	0	0	0.2156	0.9765
5	55	12.0	33	0	1	0	0	0.1977	0.9803
5	55	16.0	29	0	1	0	0	0.1797	0.9837
5	55	18.0	32	0	1	0	0	0.1616	0.9869
5	55	20.0	28	0	1	0	0	0.1435	0.9897
5	55	45.0	30	0	1	0	0	0.1253	0.9921
5	55	50.0	30	0	1	0	0	0.1071	0.9942
5	55	54.0	37	0	1	0	0	-0.0157	0.9999
5	55	58.0	32	0	1	0	0	-0.0340	0.9994
5	55	62.0	32	0	1	0	0	-0.0523	0.9986
5	55	64.0	32	0	1	0	0	-0.0706	0.9975
5	55	66.0	35	0	1	0	0	-0.0889	0.9960
5	55	68.0	33	0	1	0	0	-0.1071	0.9942
5	55	70.0	35	0	1	0	0	-0.1253	0.9921
5	55	72.0	35	0	1	0	0	-0.1435	0.9897
5	55	74.0	35	0	1	0	0	-0.2639	0.9646
5	55	76.0	37	0	1	0	0	-0.2815	0.9596
5	55	78.0	40	0	1	0	0	-0.2990	0.9542
5	55	80.0	39	0	1	0	0	-0.3165	0.9486
6	55	82.0	41	0	1	0	0	-0.3338	0.9426
6	55	84.0	40	0	1	0	0	-0.3510	0.9364
6	55	86.0	43	0	1	0	0	-0.3681	0.9298
6	54	88.0	38	0	1	0	0	-0.3851	0.9229
6	54	90.0	41	0	1	0	0	-0.4019	0.9157
6	54	92.0	37	0	1	0	0	-0.5113	0.8594
6	53	94.0	39	0	1	0	0	-0.5270	0.8499
6	51	96.0	43	0	1	0	0	-0.5424	0.8401
6	49	98.0	42	0	1	0	0	-0.5577	0.8300
7	47	100.0	39	0	1	0	0	-0.5729	0.8197
7	45	102.0	42	0	1	0	0	-0.5878	0.8090
7	43	104.0	42	0	1	0	0	-0.6025	0.7981
7	41	106.0	38	0	1	0	0	-0.6170	0.7869
7	40	108.0	43	0	1	0	0	-0.7090	0.7053
7	40	110.0	42	0	1	0	0	-0.7218	0.6921
7	40	112.0	44	0	1	0	0	-0.7343	0.6788
7	40	114.0	43	0	1	0	0	-0.7466	0.6652
8	40	116.0	44	0	1	0	0	-0.7587	0.6514
8	39	118.0	43	0	1	0	0	-0.7705	0.6374
8	39	120.0	45	0	1	0	0	-0.7821	0.6232
8	39	122.0	43	0	1	0	0	-0.7934	0.6088
8	39	124.0	47	0	1	0	0	-0.8044	0.5941
8	39	126.0	46	0	1	0	0	-0.8712	0.4909
8	38	128.0	53	0	1	0	0	-0.8801	0.4749
9	38	130.0	53	0	1	0	0	-0.8886	0.4586
9	38	132.0	47	0	1	0	0	-0.8969	0.4423
9	38	134.0	50	0	1	0	0	-0.9048	0.4258
9	38	136.0	49	0	1	0	0	-0.9125	0.4091
9	37	138.0	52	0	1	0	0	-0.9198	0.3923
10	37	140.0	50	0	1	0	0	-0.9269	0.3754
10	37	142.0	47	0	1	0	0	-0.9659	0.2588
10	37	144.0	48	0	1	0	0	-0.9705	0.2411
10	38	146.0	47	0	1	0	0	-0.9748	0.2233
10	40	148.0	50	0	1	0	0	-0.9787	0.2054
11	42	150.0	49	0	1	0	0	-0.9823	0.1874
11	44	150.0	53	0	1	0	0	-0.9856	0.1693
11	46	150.0	47	0	1	0	0	-0.9885	0.1513
11	48	150.0	49	0	1	0	0	-0.9911	0.1331
11	50	150.0	52	0	1	0	0	-0.9934	0.1149
12	50	150.0	50	0	1	0	0	-1.0000	-0.0079
12	50	150.0	47	0	1	0	0	-0.9997	-0.0262
12	50	150.0	52	0	1	0	0	-0.9990	-0.0445
12	50	150.0	53	0	1	0	0	-0.9980	-0.0628
12	50	150.0	47	0	1	0	0	-0.9967	-0.0811
12	50	150.0	50	0	1	0	0	-0.9951	-0.0993
12	50	150.0	53	0	1	0	0	-0.9931	-0.1175
12	50	150.0	53	0	1	0	0	-0.9907	-0.1357
12	50	150.0	52	0	1	0	0	-0.9881	-0.1538
12	50	150.0	51	0	1	0	0	-0.9617	-0.2740
12	50	150.0	50	0	1	0	0	-0.9566	-0.2915
12	50	150.0	51	0	1	0	0	-0.9511	-0.3090
12	50	150.0	52	0	1	0	0	-0.9452	-0.3264
12	50	150.0	47	0	1	0	0	-0.9391	-0.3437
12	50	150.0	50	0	1	0	0	-0.9326	-0.3608
12	50	150.0	53	0	1	0	0	-0.9259	-0.3778
12	50	148.0	52	0	1	0	0	-0.9188	-0.3947
12	50	146.0	51	0	1	0	0	-0.8634	-0.5045
12	50	144.0	51	0	1	0	0	-0.8540	-0.5203
12	50	142.0	53	0	1	0	0	-0.8443	-0.5358
12	50	140.0	52	0	1	0	0	-0.8344	-0.5512
12	50	138.0	48	0	1	0	0	-0.8241	-0.5664
12	50	136.0	53	0	1	0	0	-0.8136	-0.5814
12	50	134.0	52	0	1	0	0	-0.8028	-0.5962
12	50	132.0	47	0	1	0	0	-0.7918	-0.6108
12	50	130.0	51	0	1	0	0	-0.7804	-0.6252
12	50	128.0	53	0	1	0	0	-0.6978	-0.7163
12	50	126.0	48	0	1	0	0	-0.6845	-0.7290
12	50	124.0	51	0	1	0	0	-0.6711	-0.7414
12	50	122.0	49	0	1	0	0	-0.6574	-0.7536
12	50	120.0	50	0	1	0	0	-0.6435	-0.7655
12	50	118.0	50	0	1	0	0	-0.6293	-0.7771
11	50	116.0	51	0	1	0	0	-0.6150	-0.7885
11	50	114.0	53	0	1	0	0	-0.6004	-0.7997
11	50	112.0	53	0	1	0	0	-0.4977	-0.8673
11	50	110.0	47	0	1	0	0	-0.4818	-0.8763
11	50	108.0	51	0	1	0	0	-0.4656	-0.8850
11	50	106.0	55	0	1	0	0	-0.4493	-0.8934
11	50	104.0	54	0	1	0	0	-0.4329	-0.9015
11	50	102.0	55	0	1	0	0	-0.4163	-0.9092
11	50	100.0	56	0	1	0	0	-0.3995	-0.9167
11	50	98.0	56	0	1	0	0	-0.3827	-0.9239
11	50	96.0	58	0	1	0	0	-0.3657	-0.9307
11	50	94.0	52	0	1	0	0	-0.2487	-0.9686
11	50	92.0	55	0	1	0	0	-0.2309	-0.9730
10	50	90.0	54	0	1	0	0	-0.2130	-0.9770
10	50	80.0	53	0	1	0	0	-0.1951	-0.9808
10	50	75.0	55	0	1	0	0	-0.1771	-0.9842
10	50	70.0	52	0	1	0	0	-0.1590	-0.9873
10	50	65.0	52	0	1	0	0	-0.1409	-0.9900
10	50	60.0	52	0	1	0	0	-0.1227	-0.9924
10	50	55.0	53	0	1	0	0	0.0000	-1.0000
10	50	50.0	55	0	1	0	0	0.0183	-0.9998
10	50	45.0	53	0	1	0	0	0.0366	-0.9993
10	50	40.0	57	0	1	0	0	0.0550	-0.9985
10	50	30.0	52	0	1	0	0	0.0732	-0.9973
10	50	20.0	56	0	1	0	0	0.0915	-0.9958
10	50	10.0	55	0	1	0	0	0.1097	-0.9940
10	50	5.0	52	0	1	0	0	0.1279	-0.9918
10	50	4.0	52	0	1	0	0	0.1461	-0.9893
10	50	3.0	53	0	1	0	0	0.2664	-0.9639
9	50	2.0	53	0	1	0	0	0.2840	-0.9588
9	50	1.5	54	0	1	0	0	0.3015	-0.9535
9	50	1.2	49	0	1	0	0	0.3190	-0.9478
9	50	1.0	50	0	1	0	0	0.3363	-0.9418
9	50	1.0	48	0	1	0	0	0.3535	-0.9354
9	50	1.0	47	0	1	0	0	0.3706	-0.9288
9	50	1.0	49	0	1	0	0	0.3875	-0.9219
9	50	1.0	50	0	1	0	0	0.4043	-0.9146
9	50	1.0	48	0	1	0	0	0.5135	-0.8581
9	50	1.0	50	0	1	0	0	0.5292	-0.8485
9	50	1.0	48	0	1	0	0	0.5446	-0.8387
9	50	1.0	52	0	1	0	0	0.5599	-0.8285
9	50	0.5	43	0	1	0	0	0.5750	-0.8181
9	50	0.5	43	0	1	0	0	0.5899	-0.8075
9	50	0.5	45	0	1	0	0	0.6046	-0.7965
9	50	0.5	47	0	1	0	0	0.6191	-0.7853
9	50	0.5	37	0	1	0	0	0.7108	-0.7034
9	50	0.5	38	0	1	0	0	0.7236	-0.6903
9	50	0.5	40	0	1	0	0	0.7361	-0.6769
9	50	0.5	41	0	1	0	0	0.7484	-0.6633
9	50	0.5	42	0	1	0	0	0.7604	-0.6494
9	50	0.5	40	0	1	0	0	0.7722	-0.6354
9	50	0.5	42	0	1	0	0	0.7837	-0.6211
8	50	0.5	41	0	1	0	0	0.7949	-0.6067
8	50	0.5	39	0	1	0	0	0.8059	-0.5920
8	50	0.5	43	0	1	0	0	0.8725	-0.4886
8	50	0.5	42	0	1	0	0	0.8813	-0.4726
8	50	0.5	38	0	1	0	0	0.8898	-0.4563
8	50	0.5	37	0	1	0	0	0.8980	-0.4399
8	50	0.5	37	0	1	0	0	0.9059	-0.4234
8	50	0.5	38	0	1	0	0	0.9135	-0.4067
8	50	0.5	34	0	1	0	0	0.9208	-0.3899
8	50	0.5	34	0	1	0	0	0.9278	-0.3730
8	50	0.5	32	0	1	0	0	0.9666	-0.2563
8	50	0.5	38	0	1	0	0	0.9711	-0.2385
8	51	0.5	38	0	1	0	0	0.9753	-0.2207
8	51	0.5	31	0	1	0	0	0.9792	-0.2028
8	51	0.5	27	0	1	0	0	0.9828	-0.1848
8	51	0.5	31	0	1	0	0	0.9860	-0.1668
8	51	0.5	32	0	1	0	0	0.9889	-0.1487
8	51	0.5	30	0	1	0	0	0.9914	-0.1305
8	51	0.5	24	0	1	0	0	0.9937	-0.1123
8	52	0.5	28	0	0	1	0	0.9999	0.0105
8	52	0.5	27	0	0	1	0	0.9996	0.0288
8	52	0.5	24	0	0	1	0	0.9989	0.0471
8	52	0.5	22	0	0	1	0	0.9979	0.0654
8	52	0.5	19	0	0	1	0	0.9965	0.0837
8	52	0.5	20	0	0	1	0	0.9948	0.1019
8	53	0.5	20	0	0	1	0	0.9928	0.1201
8	53	0.5	20	0	0	1	0	0.9904	0.1383
8	53	0.5	20	0	0	1	0	0.9659	0.2588
8	53	0.5	17	0	0	1	0	0.9610	0.2765
8	53	0.5	19	0	0	1	0	0.9558	0.2940
8	53	0.5	21	0	0	1	0	0.9502	0.3115
8	53	0.5	21	0	0	1	0	0.9444	0.3289
8	54	0.5	20	0	0	1	0	0.9382	0.3461
8	54	0.5	22	0	0	1	0	0.9317	0.3633
8	54	0.5	17	0	0	1	0	0.9249	0.3803
8	54	0.5	18	0	0	1	0	0.9178	0.3971
8	54	0.5	17	0	0	1	0	0.8621	0.5068
8	54	0.5	18	0	0	1	0	0.8526	0.5225
8	56	0.5	12	0	0	1	0	0.8429	0.5380
8	57	0.5	13	0	0	1	0	0.8329	0.5534
8	57	0.5	12	0	0	1	0	0.8226	0.5686
8	57	0.5	16	0	0	1	0	0.8121	0.5835
8	57	0.5	17	0	0	1	0	0.8013	0.5983
8	57	0.5	15	0	0	1	0	0.7902	0.6129
8	58	0.5	15	0	0	1	0	0.7788	0.6273
8	58	0.5	16	0	0	1	0	0.6959	0.7181
8	58	0.5	17	0	0	1	0	0.6826	0.7308
8	58	0.5	16	0	0	1	0	0.6691	0.7431
8	58	0.5	12	0	0	1	0	0.6554	0.7553
8	59	0.5	12	0	0	1	0	0.6414	0.7672
8	59	0.5	14	0	0	1	0	0.6273	0.7788
8	59	0.5	14	0	0	1	0	0.6129	0.7902
8	59	0.5	17	0	0	1	0	0.5983	0.8013
8	60	0.5	14	0	0	1	0	0.4955	0.8686
8	60	0.5	21	0	0	1	0	0.4795	0.8776
8	60	0.5	22	0	0	1	0	0.4633	0.8862
8	60	0.5	19	0	0	1	0	0.4470	0.8945
8	61	0.5	19	0	0	1	0	0.4305	0.9026
8	61	0.8	22	0	0	1	0	0.4139	0.9103
8	61	1.0	24	0	0	1	0	0.3971	0.9178
8	61	1.5	23	0	0	1	0	0.3803	0.9249
8	62	2.0	28	0	0	1	0	0.3633	0.9317
8	62	3.0	28	0	0	1	0	0.2462	0.9692
8	62	5.0	24	0	0	1	0	0.2284	0.9736
8	62	8.0	25	0	0	1	0	0.2105	0.9776
8	63	12.0	31	0	0	1	0	0.1925	0.9813
8	63	16.0	31	0	0	1	0	0.1745	0.9847
8	63	18.0	31	0	0	1	0	0.1564	0.9877
8	63	20.0	27	0	0	1	0	0.1383	0.9904
8	63	23.0	30	0	0	1	0	0.1201	0.9928
8	63	27.0	30	0	0	1	0	-0.0026	1.0000
8	63	30.0	38	0	0	1	0	-0.0209	0.9998
9	63	32.0	32	0	0	1	0	-0.0393	0.9992
9	63	34.0	37	0	0	1	0	-0.0576	0.9983
9	63	36.0	36	0	0	1	0	-0.0758	0.9971
9	63	38.0	33	0	0	1	0	-0.0941	0.9956
9	63	40.0	32	0	0	1	0	-0.1123	0.9937
9	63	42.0	38	0	0	1	0	-0.1305	0.9914
9	63	44.0	38	0	0	1	0	-0.1487	0.9889
9	63	46.0	33	0	0	1	0	-0.2689	0.9632
9	63	48.0	37	0	0	1	0	-0.2865	0.9581
9	63	50.0	41	0	0	1	0	-0.3040	0.9527
9	63	52.0	42	0	0	1	0	-0.3214	0.9469
9	63	54.0	43	0	0	1	0	-0.3387	0.9409
10	63	56.0	41	0	0	1	0	-0.3559	0.9345
10	62	58.0	37	0	0	1	0	-0.3730	0.9278
10	61	60.0	40	0	0	1	0	-0.3899	0.9208
10	60	62.0	43	0	0	1	0	-0.5000	0.8660
10	59	64.0	39	0	0	1	0	-0.5158	0.8567
10	58	66.0	40	0	0	1	0	-0.5314	0.8471
10	57	68.0	38	0	0	1	0	-0.5468	0.8372
